strategy,baseline_family,split,date,episode_id,start_row,start_timestamp,end_timestamp,direction,kappa_T,task_size,n_steps,depth,initial_mid,final_mid,market_move_signed,scheduled_total,executed_quantity,unfinished,completion_rate,episode_vwap,slippage_notional,slippage_per_share_task,slippage_ticks_per_share,avg_sq_remaining,max_remaining,completion_step,half_completion_step,n_fill_steps,aggressive_ratio,carry_unfilled,local_episode_id,episode_key,data_format,lobster_levels,tick_size,lot_size
twap,classical_control,test,2026-04-30,2026-04-30_0365,2336000,47825.182137129,47910.129909666,buy,0.0,600,64,10,260.355,259.945,-0.410000000000025,600,600,0,1.0,260.1594166666667,-117.35000000001446,-0.19558333333335742,-19.558333333335742,109703.125,590,60,30,60,1.0,True,365,2026-04-30_0365,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0366,2342400,47913.628491363,47995.542955658,buy,0.0,600,64,10,259.96500000000003,259.635,-0.3300000000000409,600,600,0,1.0,259.7606666666667,-122.60000000003356,-0.20433333333338927,-20.433333333338926,109703.125,590,60,30,60,1.0,True,366,2026-04-30_0366,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0367,2348800,47995.945871468,48074.489940812,buy,0.0,600,64,10,259.625,259.725,0.10000000000002274,600,600,0,1.0,259.55928333333327,-39.43000000000211,-0.06571666666667018,-6.571666666667018,109703.125,590,60,30,60,1.0,True,367,2026-04-30_0367,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0368,2355200,48075.062796445,48148.266886958,buy,0.0,600,64,10,259.77,259.765,-0.0049999999999954525,600,600,0,1.0,259.74861666666663,-12.829999999991287,-0.02138333333331881,-2.138333333331881,109703.125,590,60,30,60,1.0,True,368,2026-04-30_0368,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0369,2361600,48148.709801392,48225.409330024,buy,0.0,600,64,10,259.72,259.865,0.1449999999999818,600,600,0,1.0,259.74738333333335,16.42999999998301,0.02738333333330502,2.7383333333305018,109703.125,590,60,30,60,1.0,True,369,2026-04-30_0369,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0370,2368000,48227.683177686,48307.550818175,sell,0.0,600,64,10,259.88,259.83000000000004,0.049999999999954525,600,600,0,1.0,259.7592666666667,72.44000000001097,0.12073333333335161,12.073333333335162,109703.125,590,60,30,60,1.0,True,370,2026-04-30_0370,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0371,2374400,48310.563666186,48408.963176221,sell,0.0,600,64,10,259.815,259.78,0.03500000000002501,600,600,0,1.0,259.82919999999996,-8.51999999999498,-0.014199999999991633,-1.4199999999991633,109703.125,590,60,30,60,1.0,True,371,2026-04-30_0371,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0372,2380800,48410.629463685,48505.090272683,sell,0.0,600,64,10,259.75,259.795,-0.045000000000015916,600,600,0,1.0,259.7859833333332,-21.589999999996053,-0.035983333333326754,-3.5983333333326755,109703.125,590,60,30,60,1.0,True,372,2026-04-30_0372,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0373,2387200,48508.629106768,48605.169437239,sell,0.0,600,64,10,259.79499999999996,259.90999999999997,-0.1150000000000091,600,600,0,1.0,259.8037833333333,-5.270000000009077,-0.00878333333334846,-0.8783333333348461,109703.125,590,60,30,60,1.0,True,373,2026-04-30_0373,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0374,2393600,48605.393487383,48643.541300867,sell,0.0,600,64,10,259.94,260.095,-0.15500000000002956,600,600,0,1.0,259.97805000000005,-22.829999999999472,-0.03804999999999912,-3.8049999999999122,109703.125,590,60,30,60,1.0,True,374,2026-04-30_0374,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0375,2400000,48643.589638859,48685.108618134,sell,0.0,600,64,10,260.105,260.025,0.08000000000004093,600,600,0,1.0,260.0156500000001,53.61000000000831,0.08935000000001385,8.935000000001386,109703.125,590,60,30,60,1.0,True,375,2026-04-30_0375,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0376,2406400,48686.16790396,48765.003862758,sell,0.0,600,64,10,260.02,259.985,0.03499999999996817,600,600,0,1.0,259.95975,36.14999999998645,0.06024999999997741,6.024999999997742,109703.125,590,60,30,60,1.0,True,376,2026-04-30_0376,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0377,2412800,48766.15834728,48805.069193891,sell,0.0,600,64,10,259.97,260.015,-0.04499999999995907,600,600,0,1.0,259.9629499999999,4.230000000017299,0.007050000000028831,0.7050000000028831,109703.125,590,60,30,60,1.0,True,377,2026-04-30_0377,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0378,2419200,48805.800046522,48882.222724833,buy,0.0,600,64,10,260.03999999999996,260.1,0.06000000000005912,600,600,0,1.0,259.8978833333334,-85.26999999997997,-0.14211666666663328,-14.211666666663328,109703.125,590,60,30,60,1.0,True,378,2026-04-30_0378,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0379,2425600,48882.325410481,48981.083288696,sell,0.0,600,64,10,260.14,259.70500000000004,0.43499999999994543,600,600,0,1.0,259.9750666666666,98.95999999998003,0.16493333333330004,16.493333333330003,109703.125,590,60,30,60,1.0,True,379,2026-04-30_0379,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0380,2432000,48983.052116975,49080.05244005,buy,0.0,600,64,10,259.69,259.78,0.08999999999997499,600,600,0,1.0,259.8067833333333,70.06999999999061,0.1167833333333177,11.67833333333177,109703.125,590,60,30,60,1.0,True,380,2026-04-30_0380,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0381,2438400,49080.667574173,49160.232978714,sell,0.0,600,64,10,259.755,259.975,-0.22000000000002728,600,600,0,1.0,259.94535,-114.2099999999864,-0.19034999999997732,-19.034999999997734,109703.125,590,60,30,60,1.0,True,381,2026-04-30_0381,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0382,2444800,49165.485631747,49248.173623291,buy,0.0,600,64,10,259.96000000000004,259.96500000000003,0.0049999999999954525,600,600,0,1.0,260.00491666666665,26.949999999977535,0.044916666666629225,4.491666666662923,109703.125,590,60,30,60,1.0,True,382,2026-04-30_0382,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0383,2451200,49249.001106315,49322.055750858,buy,0.0,600,64,10,259.93,260.16499999999996,0.2349999999999568,600,600,0,1.0,259.99825000000004,40.94999999999027,0.06824999999998378,6.824999999998378,109703.125,590,60,30,60,1.0,True,383,2026-04-30_0383,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0384,2457600,49322.233322248,49408.346530641,sell,0.0,600,64,10,260.145,259.84000000000003,0.30499999999995,600,600,0,1.0,259.97585000000004,101.48999999998887,0.16914999999998145,16.914999999998145,109703.125,590,60,30,60,1.0,True,384,2026-04-30_0384,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0385,2464000,49409.267565221,49520.200834871,sell,0.0,600,64,10,259.88,260.03,-0.14999999999997726,600,600,0,1.0,260.0314,-90.83999999998514,-0.15139999999997522,-15.139999999997523,109703.125,590,60,30,60,1.0,True,385,2026-04-30_0385,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0386,2470400,49521.648135873,49593.695856807,sell,0.0,600,64,10,260.02,259.95,0.06999999999999318,600,600,0,1.0,259.9249,57.05999999998858,0.09509999999998096,9.509999999998096,109703.125,590,60,30,60,1.0,True,386,2026-04-30_0386,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0387,2476800,49597.256022393,49689.069186933,buy,0.0,600,64,10,259.91499999999996,259.645,-0.2699999999999818,600,600,0,1.0,259.7760666666667,-83.35999999997557,-0.1389333333332926,-13.893333333329261,109703.125,590,60,30,60,1.0,True,387,2026-04-30_0387,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0388,2483200,49689.442928122,49766.269521693,sell,0.0,600,64,10,259.655,260.03,-0.375,600,600,0,1.0,259.97768333333335,-193.61000000001422,-0.322683333333357,-32.268333333335704,109703.125,590,60,30,60,1.0,True,388,2026-04-30_0388,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0389,2489600,49769.062953805,49861.35023492,sell,0.0,600,64,10,260.03499999999997,259.91999999999996,0.1150000000000091,600,600,0,1.0,259.9882333333333,28.059999999967204,0.04676666666661201,4.676666666661201,109703.125,590,60,30,60,1.0,True,389,2026-04-30_0389,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0390,2496000,49863.522278706,49936.350793134,sell,0.0,600,64,10,259.895,260.075,-0.18000000000000682,600,600,0,1.0,259.7951333333334,59.91999999999325,0.09986666666665542,9.986666666665542,109703.125,590,60,30,60,1.0,True,390,2026-04-30_0390,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0391,2502400,49937.465782083,50020.848637411,buy,0.0,600,64,10,260.1,260.17499999999995,0.07499999999993179,600,600,0,1.0,260.1217333333335,13.040000000006785,0.02173333333334464,2.173333333334464,109703.125,590,60,30,60,1.0,True,391,2026-04-30_0391,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0392,2508800,50022.36301224,50135.604525308,sell,0.0,600,64,10,260.145,259.995,0.14999999999997726,600,600,0,1.0,260.0920500000001,31.769999999987704,0.052949999999979507,5.294999999997951,109703.125,590,60,30,60,1.0,True,392,2026-04-30_0392,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0393,2515200,50136.166829329,50233.661030076,sell,0.0,600,64,10,260.02,260.12,-0.10000000000002274,600,600,0,1.0,259.9886666666667,18.799999999987904,0.031333333333313174,3.133333333331317,109703.125,590,60,30,60,1.0,True,393,2026-04-30_0393,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0394,2521600,50235.19824934,50328.457346044,sell,0.0,600,64,10,260.145,260.11,0.03499999999996817,600,600,0,1.0,260.1488,-2.280000000011114,-0.0038000000000185234,-0.38000000000185236,109703.125,590,60,30,60,1.0,True,394,2026-04-30_0394,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0395,2528000,50331.552483655,50418.50920187,sell,0.0,600,64,10,260.155,260.43,-0.2750000000000341,600,600,0,1.0,260.2558000000001,-60.480000000014115,-0.10080000000002352,-10.080000000002352,109703.125,590,60,30,60,1.0,True,395,2026-04-30_0395,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0396,2534400,50419.164409042,50471.689356783,buy,0.0,600,64,10,260.45,260.7,0.25,600,600,0,1.0,260.61501666666663,99.01000000000113,0.16501666666666856,16.501666666666853,109703.125,590,60,30,60,1.0,True,396,2026-04-30_0396,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0397,2540800,50472.766640573,50530.377415177,buy,0.0,600,64,10,260.69500000000005,260.805,0.1099999999999568,600,600,0,1.0,260.68498333333326,-6.010000000045693,-0.010016666666742821,-1.0016666666742822,109703.125,590,60,30,60,1.0,True,397,2026-04-30_0397,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0398,2547200,50530.592030477,50592.344930237,buy,0.0,600,64,10,260.775,261.02,0.24500000000000455,600,600,0,1.0,260.9301333333333,93.08000000000129,0.15513333333333548,15.513333333333549,109703.125,590,60,30,60,1.0,True,398,2026-04-30_0398,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0399,2553600,50593.940258086,50650.613737366,buy,0.0,600,64,10,261.015,260.875,-0.13999999999998636,600,600,0,1.0,260.88935,-75.38999999997941,-0.12564999999996568,-12.564999999996568,109703.125,590,60,30,60,1.0,True,399,2026-04-30_0399,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0400,2560000,50652.310974252,50721.875060705,buy,0.0,600,64,10,260.845,261.1,0.25499999999999545,600,600,0,1.0,261.0434833333334,119.08999999998377,0.19848333333330628,19.84833333333063,109703.125,590,60,30,60,1.0,True,400,2026-04-30_0400,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0401,2566400,50724.588963816,50766.749304536,buy,0.0,600,64,10,261.06,261.65999999999997,0.5999999999999659,600,600,0,1.0,261.24325000000005,109.95000000000664,0.18325000000001107,18.325000000001108,109703.125,590,60,30,60,1.0,True,401,2026-04-30_0401,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0402,2572800,50766.781904592,50801.174412843,sell,0.0,600,64,10,261.695,261.70500000000004,-0.010000000000047748,600,600,0,1.0,261.7916,-57.9600000000064,-0.09660000000001068,-9.660000000001068,109703.125,590,60,30,60,1.0,True,402,2026-04-30_0402,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0403,2579200,50801.687864373,50859.490624053,buy,0.0,600,64,10,261.67499999999995,261.29999999999995,-0.375,600,600,0,1.0,261.6212333333334,-32.259999999970205,-0.05376666666661701,-5.376666666661701,109703.125,590,60,30,60,1.0,True,403,2026-04-30_0403,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0404,2585600,50860.094800161,50911.003000935,sell,0.0,600,64,10,261.25,261.01,0.2400000000000091,600,600,0,1.0,261.23403333333346,9.579999999998563,0.015966666666664273,1.596666666666427,109703.125,590,60,30,60,1.0,True,404,2026-04-30_0404,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0405,2592000,50913.710812523,50996.849594566,buy,0.0,600,64,10,261.01,261.64,0.6299999999999955,600,600,0,1.0,261.44138333333325,258.83000000000675,0.43138333333334455,43.13833333333446,109703.125,590,60,30,60,1.0,True,405,2026-04-30_0405,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0406,2598400,50996.858957709,51061.796359508,sell,0.0,600,64,10,261.59000000000003,261.28999999999996,0.3000000000000682,600,600,0,1.0,261.4607999999999,77.52000000002954,0.12920000000004925,12.920000000004924,109703.125,590,60,30,60,1.0,True,406,2026-04-30_0406,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0407,2604800,51062.113755499,51140.508808127,sell,0.0,600,64,10,261.275,261.81,-0.535000000000025,600,600,0,1.0,261.64595,-222.56999999999744,-0.3709499999999957,-37.09499999999957,109703.125,590,60,30,60,1.0,True,407,2026-04-30_0407,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0408,2611200,51141.17637072,51195.145570417,buy,0.0,600,64,10,261.85,261.95500000000004,0.10500000000001819,600,600,0,1.0,261.9700666666667,72.04000000000042,0.12006666666666736,12.006666666666737,109703.125,590,60,30,60,1.0,True,408,2026-04-30_0408,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0409,2617600,51195.703898431,51272.472106053,buy,0.0,600,64,10,261.935,261.885,-0.05000000000001137,600,600,0,1.0,261.93879999999996,2.280000000007931,0.003800000000013218,0.3800000000013218,109703.125,590,60,30,60,1.0,True,409,2026-04-30_0409,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0410,2624000,51275.005801748,51350.755753676,sell,0.0,600,64,10,261.85,261.62,0.2300000000000182,600,600,0,1.0,261.68451666666664,99.29000000000133,0.16548333333333554,16.548333333333556,109703.125,590,60,30,60,1.0,True,410,2026-04-30_0410,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0411,2630400,51353.365695641,51414.872557692,sell,0.0,600,64,10,261.61,261.95,-0.339999999999975,600,600,0,1.0,261.83338333333336,-134.02999999997564,-0.22338333333329274,-22.338333333329274,109703.125,590,60,30,60,1.0,True,411,2026-04-30_0411,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0412,2636800,51415.682834449,51495.40922917,sell,0.0,600,64,10,261.98,262.19,-0.20999999999997954,600,600,0,1.0,261.95688333333334,13.87000000001126,0.023116666666685434,2.3116666666685433,109703.125,590,60,30,60,1.0,True,412,2026-04-30_0412,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0413,2643200,51496.749627724,51565.711456857,buy,0.0,600,64,10,262.15999999999997,261.9,-0.2599999999999909,600,600,0,1.0,262.18113333333326,12.68000000003667,0.02113333333339445,2.1133333333394453,109703.125,590,60,30,60,1.0,True,413,2026-04-30_0413,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0414,2649600,51566.267856858,51630.567076309,sell,0.0,600,64,10,261.94,262.29999999999995,-0.3599999999999568,600,600,0,1.0,261.95726666666667,-10.359999999996035,-0.017266666666660057,-1.7266666666660058,109703.125,590,60,30,60,1.0,True,414,2026-04-30_0414,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0415,2656000,51632.297600204,51697.318229629,buy,0.0,600,64,10,262.29499999999996,261.995,-0.2999999999999545,600,600,0,1.0,262.2488833333333,-27.66999999998825,-0.046116666666647085,-4.611666666664708,109703.125,590,60,30,60,1.0,True,415,2026-04-30_0415,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0416,2662400,51697.366430063,51800.580553723,buy,0.0,600,64,10,262.02,262.19,0.17000000000001592,600,600,0,1.0,262.12610000000006,63.66000000001486,0.10610000000002477,10.610000000002477,109703.125,590,60,30,60,1.0,True,416,2026-04-30_0416,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0417,2668800,51804.985725678,51901.938580197,buy,0.0,600,64,10,262.2,261.69,-0.5099999999999909,600,600,0,1.0,261.95643333333334,-146.1400000000026,-0.243566666666671,-24.3566666666671,109703.125,590,60,30,60,1.0,True,417,2026-04-30_0417,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0418,2675200,51902.318738997,51970.973247583,sell,0.0,600,64,10,261.735,262.075,-0.339999999999975,600,600,0,1.0,262.06216666666666,-196.29999999997654,-0.3271666666666276,-32.71666666666275,109703.125,590,60,30,60,1.0,True,418,2026-04-30_0418,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0419,2681600,51970.983673407,52032.91274148,sell,0.0,600,64,10,262.04499999999996,262.04999999999995,-0.0049999999999954525,600,600,0,1.0,261.98411666666664,36.5299999999861,0.06088333333331017,6.0883333333310174,109703.125,590,60,30,60,1.0,True,419,2026-04-30_0419,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0420,2688000,52034.552417302,52140.111539699,buy,0.0,600,64,10,262.075,262.37,0.2950000000000159,600,600,0,1.0,262.2449,101.93999999999778,0.1698999999999963,16.98999999999963,109703.125,590,60,30,60,1.0,True,420,2026-04-30_0420,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0421,2694400,52141.397255864,52182.885254853,sell,0.0,600,64,10,262.38,262.52,-0.13999999999998636,600,600,0,1.0,262.41608333333335,-21.649999999988268,-0.03608333333331378,-3.608333333331378,109703.125,590,60,30,60,1.0,True,421,2026-04-30_0421,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0422,2700800,52185.045235154,52231.295494223,buy,0.0,600,64,10,262.5,262.82,0.3199999999999932,600,600,0,1.0,262.65595000000013,93.57000000000107,0.15595000000000178,15.595000000000178,109703.125,590,60,30,60,1.0,True,422,2026-04-30_0422,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0423,2707200,52232.191531104,52292.783239721,sell,0.0,600,64,10,262.79999999999995,262.62,0.17999999999994998,600,600,0,1.0,262.6680166666667,79.1899999999705,0.13198333333328416,13.198333333328415,109703.125,590,60,30,60,1.0,True,423,2026-04-30_0423,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0424,2713600,52292.793065511,52357.536795866,sell,0.0,600,64,10,262.61,262.69,-0.07999999999998408,600,600,0,1.0,262.73943333333324,-77.65999999997621,-0.12943333333329368,-12.943333333329369,109703.125,590,60,30,60,1.0,True,424,2026-04-30_0424,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0425,2720000,52360.177115597,52408.103542143,sell,0.0,600,64,10,262.725,262.88,-0.15499999999997272,600,600,0,1.0,262.8388666666666,-68.32000000000016,-0.11386666666666694,-11.386666666666693,109703.125,590,60,30,60,1.0,True,425,2026-04-30_0425,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0426,2726400,52408.237609492,52466.622741528,sell,0.0,600,64,10,262.84000000000003,262.97,-0.12999999999999545,600,600,0,1.0,262.9483833333333,-65.02999999997019,-0.10838333333328365,-10.838333333328364,109703.125,590,60,30,60,1.0,True,426,2026-04-30_0426,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0427,2732800,52469.009355759,52541.193450286,buy,0.0,600,64,10,262.92,263.225,0.3050000000000068,600,600,0,1.0,263.09256666666664,103.53999999998678,0.17256666666664464,17.25666666666446,109703.125,590,60,30,60,1.0,True,427,2026-04-30_0427,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0428,2739200,52542.678974811,52602.0035138,sell,0.0,600,64,10,263.175,263.095,0.07999999999998408,600,600,0,1.0,263.0892666666667,51.440000000000964,0.08573333333333494,8.573333333333494,109703.125,590,60,30,60,1.0,True,428,2026-04-30_0428,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0429,2745600,52605.504249187,52670.367567029,buy,0.0,600,64,10,263.06,263.48,0.4200000000000159,600,600,0,1.0,263.1382500000001,46.95000000000209,0.07825000000000348,7.825000000000348,109703.125,590,60,30,60,1.0,True,429,2026-04-30_0429,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0430,2752000,52670.502362527,52732.079519275,sell,0.0,600,64,10,263.45500000000004,263.44,0.015000000000043201,600,600,0,1.0,263.2663499999999,113.19000000001006,0.18865000000001678,18.865000000001675,109703.125,590,60,30,60,1.0,True,430,2026-04-30_0430,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0431,2758400,52732.227030809,52802.244581185,sell,0.0,600,64,10,263.4,263.615,-0.21500000000003183,600,600,0,1.0,263.52765000000005,-76.58999999999878,-0.12764999999999796,-12.764999999999796,109703.125,590,60,30,60,1.0,True,431,2026-04-30_0431,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0432,2764800,52803.691200291,52874.81567357,buy,0.0,600,64,10,263.62,263.815,0.19499999999999318,600,600,0,1.0,263.6948166666666,44.8900000000167,0.0748166666666945,7.48166666666945,109703.125,590,60,30,60,1.0,True,432,2026-04-30_0432,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0433,2771200,52875.558464888,52940.832528198,buy,0.0,600,64,10,263.825,263.765,-0.060000000000002274,600,600,0,1.0,263.80241666666666,-13.550000000005184,-0.022583333333341973,-2.2583333333341975,109703.125,590,60,30,60,1.0,True,433,2026-04-30_0433,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0434,2777600,52942.370686275,52997.775794853,sell,0.0,600,64,10,263.76,263.94,-0.18000000000000682,600,600,0,1.0,263.82370000000003,-38.220000000007076,-0.06370000000001179,-6.37000000000118,109703.125,590,60,30,60,1.0,True,434,2026-04-30_0434,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0435,2784000,52998.320437022,53040.351424065,buy,0.0,600,64,10,263.9,263.755,-0.1449999999999818,600,600,0,1.0,263.79793333333333,-61.23999999999933,-0.10206666666666554,-10.206666666666555,109703.125,590,60,30,60,1.0,True,435,2026-04-30_0435,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0436,2790400,53040.965685878,53113.856282368,sell,0.0,600,64,10,263.75,263.815,-0.06499999999999773,600,600,0,1.0,263.7627666666666,-7.65999999999849,-0.01276666666666415,-1.276666666666415,109703.125,590,60,30,60,1.0,True,436,2026-04-30_0436,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0437,2796800,53116.975455483,53198.006904286,sell,0.0,600,64,10,263.85,263.97,-0.12000000000000455,600,600,0,1.0,263.94391666666667,-56.34999999999991,-0.09391666666666651,-9.391666666666652,109703.125,590,60,30,60,1.0,True,437,2026-04-30_0437,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0438,2803200,53199.195608992,53243.2978418,buy,0.0,600,64,10,264.015,263.665,-0.3499999999999659,600,600,0,1.0,263.83483333333334,-108.09999999997672,-0.18016666666662787,-18.016666666662786,109703.125,590,60,30,60,1.0,True,438,2026-04-30_0438,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0439,2809600,53244.090732785,53320.265546582,buy,0.0,600,64,10,263.68,263.605,-0.07499999999998863,600,600,0,1.0,263.7582,46.919999999988704,0.07819999999998117,7.819999999998117,109703.125,590,60,30,60,1.0,True,439,2026-04-30_0439,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0440,2816000,53320.552310715,53394.169104883,buy,0.0,600,64,10,263.565,263.66999999999996,0.10499999999996135,600,600,0,1.0,263.62735,37.40999999999394,0.06234999999998991,6.2349999999989905,109703.125,590,60,30,60,1.0,True,440,2026-04-30_0440,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0441,2822400,53395.857378976,53462.825667075,buy,0.0,600,64,10,263.65,263.32,-0.3299999999999841,600,600,0,1.0,263.47335000000004,-105.99000000000024,-0.1766500000000004,-17.66500000000004,109703.125,590,60,30,60,1.0,True,441,2026-04-30_0441,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0442,2828800,53463.533250114,53540.505454393,sell,0.0,600,64,10,263.28999999999996,263.495,-0.20500000000004093,600,600,0,1.0,263.3000833333333,-6.0500000000242835,-0.010083333333373806,-1.0083333333373805,109703.125,590,60,30,60,1.0,True,442,2026-04-30_0442,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0443,2835200,53542.184634018,53627.251133814,sell,0.0,600,64,10,263.52,263.28499999999997,0.23500000000001364,600,600,0,1.0,263.3230166666668,118.1899999999905,0.1969833333333175,19.69833333333175,109703.125,590,60,30,60,1.0,True,443,2026-04-30_0443,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0444,2841600,53627.382375078,53697.665956996,buy,0.0,600,64,10,263.35,263.575,0.2249999999999659,600,600,0,1.0,263.4570833333333,64.25000000000091,0.10708333333333485,10.708333333333485,109703.125,590,60,30,60,1.0,True,444,2026-04-30_0444,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0445,2848000,53698.821466982,53787.532704621,buy,0.0,600,64,10,263.605,263.58000000000004,-0.024999999999977263,600,600,0,1.0,263.7072333333333,61.33999999999105,0.10223333333331842,10.223333333331842,109703.125,590,60,30,60,1.0,True,445,2026-04-30_0445,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0446,2854400,53788.593033714,53891.333930902,sell,0.0,600,64,10,263.565,263.51,0.05500000000000682,600,600,0,1.0,263.59828333333337,-19.96999999999298,-0.03328333333332163,-3.328333333332163,109703.125,590,60,30,60,1.0,True,446,2026-04-30_0446,lobster,10,0.01,10
twap,classical_control,test,2026-04-30,2026-04-30_0447,2860800,53892.988640648,53964.926091343,buy,0.0,600,64,10,263.55,263.265,-0.285000000000025,600,600,0,1.0,263.3849833333332,-99.00999999999931,-0.1650166666666655,-16.50166666666655,109703.125,590,60,30,60,1.0,True,447,2026-04-30_0447,lobster,10,0.01,10
